EEG Fp1_delta,EEG Fp1_theta,EEG Fp1_alpha,EEG Fp1_beta,EEG Fp1_gamma,EEG Fp2_delta,EEG Fp2_theta,EEG Fp2_alpha,EEG Fp2_beta,EEG Fp2_gamma,EEG F3_delta,EEG F3_theta,EEG F3_alpha,EEG F3_beta,EEG F3_gamma,EEG F4_delta,EEG F4_theta,EEG F4_alpha,EEG F4_beta,EEG F4_gamma,EEG F7_delta,EEG F7_theta,EEG F7_alpha,EEG F7_beta,EEG F7_gamma,EEG F8_delta,EEG F8_theta,EEG F8_alpha,EEG F8_beta,EEG F8_gamma,EEG T3_delta,EEG T3_theta,EEG T3_alpha,EEG T3_beta,EEG T3_gamma,EEG T4_delta,EEG T4_theta,EEG T4_alpha,EEG T4_beta,EEG T4_gamma,EEG C3_delta,EEG C3_theta,EEG C3_alpha,EEG C3_beta,EEG C3_gamma,EEG C4_delta,EEG C4_theta,EEG C4_alpha,EEG C4_beta,EEG C4_gamma,EEG T5_delta,EEG T5_theta,EEG T5_alpha,EEG T5_beta,EEG T5_gamma,EEG T6_delta,EEG T6_theta,EEG T6_alpha,EEG T6_beta,EEG T6_gamma,EEG P3_delta,EEG P3_theta,EEG P3_alpha,EEG P3_beta,EEG P3_gamma,EEG P4_delta,EEG P4_theta,EEG P4_alpha,EEG P4_beta,EEG P4_gamma,EEG O1_delta,EEG O1_theta,EEG O1_alpha,EEG O1_beta,EEG O1_gamma,EEG O2_delta,EEG O2_theta,EEG O2_alpha,EEG O2_beta,EEG O2_gamma,EEG Fz_delta,EEG Fz_theta,EEG Fz_alpha,EEG Fz_beta,EEG Fz_gamma,EEG Cz_delta,EEG Cz_theta,EEG Cz_alpha,EEG Cz_beta,EEG Cz_gamma,EEG Pz_delta,EEG Pz_theta,EEG Pz_alpha,EEG Pz_beta,EEG Pz_gamma,label,Subject
1.229095339897034e-11,5.143731587775496e-12,5.109738400622771e-12,1.354998524453349e-11,3.331236366066672e-12,1.414317284389165e-11,6.625381032387527e-12,5.090811867104863e-12,9.783110136828756e-12,2.39724799556637e-12,5.92653395708392e-12,3.704329425397278e-12,4.095757671508628e-12,8.994580416160848e-12,2.954685677042446e-12,1.476394423339008e-11,8.568414640014525e-12,5.441144592646039e-12,1.203723714356061e-11,2.785816639109838e-12,2.368440146927774e-11,5.983682822867239e-12,4.607040544658892e-12,6.415292196732586e-12,1.566838991285042e-12,4.085381810032469e-11,2.110875506555123e-11,4.540940182968168e-12,6.329830422618548e-12,2.931024824922069e-12,2.283950676637926e-11,6.365672870154831e-12,2.469205091401219e-12,5.412482558423591e-12,1.304940402241644e-12,3.896392225472676e-11,8.446626212476005e-12,1.21989556004116e-11,1.599884236908515e-11,2.266260943474621e-12,1.566511223252303e-11,8.24139656397415e-12,4.046304131085466e-12,8.556594937800192e-12,1.730479644677726e-12,1.134907668260285e-11,1.392947466413521e-11,7.58274184487893e-12,1.077451542409284e-11,2.305984536053524e-12,3.317866248424154e-12,5.26333566464163e-12,1.65713650487167e-12,3.665603892857744e-12,8.53430191418085e-13,8.153666034632146e-12,6.723970726129216e-12,5.879835272307937e-12,6.820344814229427e-12,1.258279971130109e-12,1.419691921112826e-11,8.546289046491844e-12,4.126934236829618e-12,6.453969843125561e-12,1.68263652610595e-12,1.290329944415054e-11,8.999896870187304e-12,6.99937483968571e-12,1.022269766619739e-11,1.136174757342045e-12,8.005007226255569e-12,5.281488698895649e-12,3.296913381060301e-12,7.302855242252656e-12,9.971829625116818e-13,1.354169747234359e-11,5.19383497569806e-12,7.247561352562292e-12,7.308050509617535e-12,7.914819884852094e-13,7.709749931860179e-12,9.9123783649908e-12,7.038133921570218e-12,1.103668769492956e-11,3.606257918640532e-12,1.085967935863366e-11,1.061158747103785e-11,6.958834586565205e-12,1.193850717390343e-11,2.038591701381733e-12,1.017001980296096e-11,8.564527256742642e-12,6.592603284182816e-12,8.87867098220669e-12,1.544104597495193e-12,0,Subject13
1.55638146657167e-11,4.391112766315581e-12,2.607464328399492e-12,7.58455159630877e-12,3.578626278721982e-12,2.626732753681897e-11,6.738660004469175e-12,4.025615530600847e-12,1.03322794847788e-11,2.21759159018003e-12,2.742327854307975e-11,3.826060398143463e-12,3.219155730957756e-12,7.053486745141655e-12,3.181829875862208e-12,2.648052418832723e-11,9.033624464010688e-12,5.143398353563307e-12,1.211681260731663e-11,2.293652831356989e-12,8.197463856386704e-11,7.210060649278289e-12,3.352447076074321e-12,4.761602965744642e-12,1.861094777899686e-12,4.506332448806549e-11,1.882518184012451e-11,3.474356426604314e-12,7.70445754583688e-12,2.151893585714599e-12,3.825107947728067e-11,4.770016840049504e-12,3.931006594609128e-12,6.568107598317987e-12,1.417022177802094e-12,3.131368307512166e-11,1.51330772618385e-11,8.04879447130702e-12,1.603515152647663e-11,1.193333500247986e-12,2.110389347946611e-11,7.740307299539585e-12,6.904563691643807e-12,9.676910482764294e-12,1.95133867477507e-12,3.517756665906381e-11,1.989740053246601e-11,8.017403566751652e-12,1.23305493323078e-11,2.224993504150187e-12,1.2495224359245e-11,3.794406613856973e-12,1.916167292383278e-12,4.623944291599776e-12,8.039052821163017e-13,1.038844513241932e-11,9.777963139118776e-12,3.290508292947449e-12,7.302635111778366e-12,1.260903578518588e-12,1.600030751602561e-11,7.003884141899172e-12,5.169049954985763e-12,8.298400740123227e-12,1.365660423489682e-12,1.739522675883664e-11,9.497981556347011e-12,4.973512048579592e-12,8.940030089095667e-12,1.09129154434106e-12,2.241586020384155e-11,4.412118830165305e-12,4.352023840426294e-12,5.453533996658601e-12,7.899254653549966e-13,2.275829633231274e-11,4.284966989878642e-12,6.842124893501625e-12,5.635230743568979e-12,1.103905306505012e-12,3.760376708657855e-11,9.876787065823038e-12,6.666904949631594e-12,1.299438743135602e-11,3.981854024076055e-12,1.773718395307611e-11,1.152965375665457e-11,7.663333639488692e-12,1.293663955112463e-11,2.118463996476926e-12,1.771396773522396e-11,7.341744033240365e-12,6.071260924665775e-12,9.275004563389147e-12,1.149878681656376e-12,0,Subject13
1.359340991767033e-11,4.745831793804618e-12,4.036899714109646e-12,6.13834248635106e-12,2.955719493210194e-12,2.671770380419413e-11,7.487338835171807e-12,3.907341003049075e-12,9.828764630154109e-12,2.116453733283406e-12,1.571476271162784e-11,5.666987784094946e-12,2.453669052102197e-12,6.468052864539366e-12,2.893981148755028e-12,3.07961979549208e-11,9.989117494919129e-12,8.532285191074978e-12,1.26559758633711e-11,3.274814590306262e-12,3.256968357642488e-11,4.668300554820125e-12,3.930627273051481e-12,5.14651963160365e-12,1.186111929380061e-12,3.645798831455857e-11,6.552655880259594e-12,4.833902231787515e-12,5.823431369028293e-12,3.210926037793956e-12,1.784296022349387e-11,3.806013768067743e-12,3.053810035740791e-12,5.631467104683362e-12,1.372819802208571e-12,4.150294118330719e-11,1.218929908003304e-11,9.359486876261177e-12,9.758963007892842e-12,3.073962777346206e-12,2.419321714870626e-11,9.612343354267142e-12,5.871176935749076e-12,8.765359407740332e-12,1.457708837139033e-12,4.209188328375296e-11,1.62111506870126e-11,7.61778080483621e-12,1.165693025654016e-11,3.080945330229723e-12,1.660412242260555e-11,3.846300628124147e-12,1.456117975224478e-12,3.941044199310938e-12,1.041302500603776e-12,1.233150172518335e-11,4.051060555995821e-12,4.779486901438775e-12,7.360865707752724e-12,2.141938351588446e-12,2.256682775791349e-11,5.500991626633275e-12,2.164377805166767e-12,7.644646049917737e-12,1.265900257955446e-12,2.453541628513478e-11,6.389589377128011e-12,3.858159837390437e-12,8.482213641222878e-12,1.510066238439836e-12,3.026675942957392e-11,2.305391848275064e-12,2.033632634212882e-12,5.4816842835452e-12,1.279747326864956e-12,2.147774769385767e-11,4.39511907728547e-12,2.687711163990242e-12,3.913231330430052e-12,1.368009693467664e-12,3.074892641882634e-11,1.494548753625624e-11,5.119039463637895e-12,1.186050325878727e-11,3.153471884726531e-12,2.245864336062551e-11,1.255244432235931e-11,6.304015825548468e-12,1.084311123575414e-11,2.268690557644868e-12,2.08767280628582e-11,5.555061170257277e-12,3.550103108805245e-12,7.102096159760539e-12,1.283267583660466e-12,0,Subject13
3.752518142315915e-11,3.288415162087118e-12,7.153555865012067e-12,8.270947526306315e-12,3.873464144597707e-12,1.325411786100787e-11,5.707965909541045e-12,7.344084340343739e-12,9.342273468270676e-12,2.293565231816388e-12,6.584127606136369e-12,3.555983200044458e-12,3.924804790305653e-12,8.19185985996663e-12,3.044579010696225e-12,1.268358458354957e-11,4.538243994546373e-12,8.831579199849383e-12,1.054229917134945e-11,3.326654133426621e-12,1.630503780083584e-11,1.399834953452825e-11,3.333370593675421e-12,4.484292963505027e-12,1.766832810525209e-12,1.025215141110707e-10,8.756933231730402e-12,4.328010937559575e-12,8.528936440459323e-12,3.786782614412613e-12,2.224279141235428e-11,3.34111566293559e-12,2.986423619858508e-12,5.313683986482048e-12,1.748003724357642e-12,4.376766325361256e-11,1.215072834681532e-11,3.790997482354257e-12,1.150191029960817e-11,3.392299436326337e-12,9.939755814518963e-12,5.4146444531208e-12,2.786040364656378e-12,9.92324113184739e-12,2.212782646976552e-12,3.99948784285924e-12,9.797779759158963e-12,5.098425277362278e-12,1.36730778550721e-11,3.418438920794945e-12,1.001634431131012e-11,2.104371131902257e-12,8.630874264124224e-13,2.805787926878156e-12,1.422926725053129e-12,1.144654226764967e-11,4.29354138068921e-12,4.449499167363846e-12,7.810319316132515e-12,2.018330428864521e-12,1.049015603301776e-11,3.6618521605673e-12,3.263522887909369e-12,7.693799483640591e-12,1.591005642353783e-12,5.966345459290238e-12,3.515713312460706e-12,2.960397728890462e-12,9.04047566901921e-12,2.044893294478144e-12,1.833749459887425e-11,2.196760818701905e-12,2.606148270798716e-12,5.037342223498433e-12,1.209698333276433e-12,6.020906537880897e-12,3.727709997154375e-12,2.081901154448756e-12,4.642010245511538e-12,1.279600743129278e-12,2.150412032678717e-11,7.995216092146604e-12,7.80610463742214e-12,1.181384526246614e-11,3.628611136298162e-12,5.420658392303654e-12,6.688369210534036e-12,3.290632866261562e-12,1.13462149079614e-11,2.69030822129426e-12,9.809872202446629e-12,4.270780442684529e-12,2.619723644617218e-12,6.974197542337618e-12,1.661553450167105e-12,0,Subject13
4.017567587670595e-11,6.28792059362821e-12,5.581513313687448e-12,9.224448881178122e-12,4.397138557264566e-12,1.937219048675954e-11,1.013363330915551e-11,6.317819115901736e-12,8.526118688556937e-12,4.669796691069116e-12,1.55176922865533e-11,6.056155205621379e-12,5.773531671904913e-12,7.968221709420327e-12,3.173003807103851e-12,2.902847137740792e-11,9.068704358611833e-12,6.076956999109488e-12,9.836586564939567e-12,5.901872099544055e-12,4.350300185899128e-11,1.668153243063521e-11,7.536201645908495e-12,6.502816836007527e-12,1.883774658165522e-12,1.116439847084806e-10,5.524924218304877e-12,4.970432805007626e-12,1.317053118124831e-11,4.398607425044817e-12,2.089606985911186e-11,7.606565364233584e-12,5.931814038741223e-12,5.888030395920902e-12,1.677609315939963e-12,2.91112893200201e-11,1.455764725239228e-11,6.145276186377799e-12,1.48878427861495e-11,3.329964885617385e-12,3.034770665261818e-11,9.347403136598017e-12,5.5471002075513e-12,9.799887112128785e-12,2.736283110521841e-12,1.549764609685945e-11,1.497821448340279e-11,5.84840348437804e-12,1.134716819803551e-11,4.214509221343047e-12,5.531348089168034e-12,4.126181490385381e-12,2.363892103579309e-12,3.882399644701529e-12,1.195612710878254e-12,1.542068728107869e-11,5.751017756703551e-12,2.774479091141533e-12,7.563270388783383e-12,2.071305352700849e-12,2.088132915552322e-11,7.729277202477698e-12,5.292416410902987e-12,8.47726717902582e-12,2.573212601132905e-12,1.058381169585052e-11,6.457189666356931e-12,3.47872281829613e-12,8.653178828672029e-12,1.952366936694118e-12,6.311156096624469e-12,4.730505952704107e-12,3.418513630335441e-12,4.260398169068241e-12,1.122649449946303e-12,1.110530767033733e-11,8.0761170428566e-12,4.79287322864056e-12,4.599313068800227e-12,1.075859858548119e-12,1.784696086632731e-11,1.03859940650369e-11,8.492661177655977e-12,1.144861630395671e-11,4.783380345101366e-12,2.015145558470937e-11,1.373880999828342e-11,5.117836598250796e-12,9.510599127440086e-12,3.302850247443358e-12,1.156448738887968e-11,8.381653820208892e-12,5.069934385831918e-12,7.057721283364415e-12,2.008390682133979e-12,0,Subject13
3.413209632298753e-11,6.254528992066965e-12,8.07194894062616e-12,1.910055577814926e-11,4.621965714397729e-12,2.009734891949072e-11,1.681899871275609e-11,3.659078412879166e-12,2.014726013455227e-11,5.08228613704889e-12,2.08620542118652e-11,7.593628748737718e-12,3.926559092621066e-12,1.688094696793377e-11,5.142024691985988e-12,3.3111482375112e-11,1.714995832349059e-11,3.598944873626643e-12,2.089733657381491e-11,5.445135076804446e-12,3.632384834879797e-11,3.021480919986919e-12,3.631889332408792e-12,7.836349880937893e-12,2.852523440014865e-12,5.236730223453646e-11,1.002572108802357e-11,5.898313767615915e-12,1.378643994822263e-11,5.062694095319054e-12,2.024745365677123e-11,6.806099691945133e-12,4.324669380642925e-12,7.978944304687956e-12,2.272793255707174e-12,1.898203061419182e-11,2.819382594798985e-11,4.62255581924861e-12,1.235975546068826e-11,3.825071866296535e-12,4.209763880311709e-11,1.176562344619208e-11,4.933103492215309e-12,1.343219114287452e-11,3.959414908103728e-12,3.00290266842109e-11,2.06685237223983e-11,4.246275822079949e-12,1.607496321494717e-11,5.107193969725949e-12,1.216084743898575e-11,4.369436942092749e-12,2.088134473091971e-12,3.848867034468227e-12,1.764407505535809e-12,6.785363784229686e-12,6.6989711706126e-12,3.099012360763623e-12,1.011120710231703e-11,3.144124948172396e-12,2.470704868813363e-11,9.207322486213638e-12,3.910755782556209e-12,8.810791409494553e-12,3.138836260402425e-12,9.296337087562142e-12,5.525581691137427e-12,3.509785942732438e-12,1.071982110886397e-11,2.85435383114057e-12,9.04355023768996e-12,4.928373442675776e-12,1.747633048751537e-12,4.826576537581256e-12,1.580041433820484e-12,5.218445472885752e-12,4.743375632210777e-12,4.663960790942984e-12,6.250693506260347e-12,1.090877130702824e-12,2.606455212597472e-11,1.872434317566875e-11,8.832569927130352e-12,2.145906072013224e-11,5.584208004439132e-12,3.387657116890181e-11,1.711141302623091e-11,5.754509669707409e-12,1.548189975019512e-11,3.958283559376211e-12,1.144404720338011e-11,7.682024521929143e-12,4.394448426732853e-12,1.11614154059211e-11,3.261036579215583e-12,0,Subject13
4.366181722461954e-11,6.995696381476408e-12,4.080892303590883e-12,1.915427312226975e-11,3.704657543449237e-12,1.068510070211955e-11,1.696284199647557e-11,8.123601183698354e-12,1.602803699529585e-11,2.909343230609387e-12,1.601485579121752e-11,6.582683564642632e-12,5.99251798689325e-12,1.893790388617526e-11,3.07035035173288e-12,1.618010369027728e-11,1.716163181766229e-11,9.393115597931166e-12,1.340298833478552e-11,3.457094505586828e-12,1.076423573249567e-11,4.259374579627728e-12,4.067630304592302e-12,9.166015856524721e-12,1.359244695149804e-12,7.140761244806043e-11,1.306939253045002e-11,6.557795910315827e-12,8.135836256678845e-12,3.473176008987146e-12,9.039515383245533e-12,6.151672106206936e-12,4.307261224155549e-12,8.721862894681616e-12,2.284944374020353e-12,9.39609067649197e-11,3.081363278920705e-11,8.103838595967306e-12,9.636392237972342e-12,3.552189232575486e-12,3.353407169131193e-11,1.145705014736714e-11,5.950012799583819e-12,1.308409749307641e-11,2.512296212968901e-12,2.629722472790142e-11,1.728163927356954e-11,7.503273637287867e-12,1.167702808306005e-11,4.109638123490056e-12,1.70592344403677e-11,5.840183914632001e-12,2.878128528973027e-12,4.767022187504564e-12,1.431426212565759e-12,1.34640315261634e-11,6.726078292320482e-12,4.170171287367091e-12,6.931426464078829e-12,2.516735548298215e-12,2.919478107763552e-11,9.45670046967918e-12,4.303692669766167e-12,7.089185214562028e-12,1.524092276755118e-12,1.661069920063204e-11,7.945437089048458e-12,4.986444114225751e-12,7.33466921821087e-12,2.241829600082469e-12,1.586814736284109e-11,5.786693698859838e-12,3.755386116212501e-12,7.442383943307697e-12,1.192141803442287e-12,1.050659550358858e-11,9.022449786416908e-12,3.79168520181954e-12,9.653065421685161e-12,1.428350877174452e-12,2.378300621731341e-11,1.65545071655342e-11,1.382672871302473e-11,2.112676559073477e-11,3.794416416736526e-12,1.662949237225159e-11,1.133518654536328e-11,6.710697855986704e-12,1.218643398292197e-11,2.398117389140166e-12,1.668336867347784e-11,8.73861977878794e-12,6.098237211157323e-12,7.669396037913025e-12,1.670181471813974e-12,0,Subject13
2.74939947614278e-11,4.523998152251377e-12,3.132981959188837e-12,1.013077986499366e-11,3.33910553025042e-12,1.914553389550861e-11,6.466833120088004e-12,6.653366730819801e-12,1.052498032876088e-11,2.540542479879139e-12,1.356437592008048e-11,6.43871001888795e-12,4.216294287647871e-12,1.474148257222108e-11,2.627448298961239e-12,2.072031884102401e-11,9.142225068774952e-12,7.275567610037039e-12,1.084293672992834e-11,2.303588002854412e-12,1.663614778729184e-11,7.041282412504016e-12,3.86389526006758e-12,8.295661956539801e-12,1.752142288186332e-12,5.21568225910719e-11,9.105067691816299e-12,8.57346802405125e-12,9.175852516222325e-12,2.650781675724846e-12,2.831656636408262e-11,6.18684412739932e-12,4.297798861233514e-12,8.05307149849014e-12,2.725175094980401e-12,1.392076560338203e-10,1.664300555699693e-11,8.069876376152784e-12,1.086261391057551e-11,3.427916062823058e-12,2.787358447782921e-11,1.334522604882542e-11,5.251245062313164e-12,1.113853680847299e-11,1.735491004103924e-12,5.033994303074689e-11,1.391956182842726e-11,5.687766916571015e-12,1.220646796960236e-11,3.598784119078655e-12,2.843466482511938e-11,5.872806685749198e-12,2.036593897119426e-12,4.26392825175837e-12,1.307963542994768e-12,2.124751907088086e-11,3.775896939994407e-12,3.457504368165666e-12,6.572784072036042e-12,2.039713021425615e-12,1.968899868646865e-11,1.253152736210673e-11,4.917483142559612e-12,7.397177447183496e-12,2.803479641715835e-12,2.481872459426096e-11,9.002049051522919e-12,4.357144843016731e-12,6.423013265123489e-12,1.888804738838996e-12,7.21785119561116e-12,6.047488091234076e-12,2.985312928032566e-12,6.076578276463762e-12,1.265061553291324e-12,1.487672233934465e-11,7.603561714052396e-12,5.152725476858866e-12,5.502805977930243e-12,1.624132076702925e-12,2.143042875776769e-11,1.128099814350301e-11,6.179950558715707e-12,1.827823429815517e-11,3.175343239788139e-12,3.965792334228326e-11,1.154652526056703e-11,4.742040127001198e-12,1.140539133045681e-11,2.068003976535953e-12,2.067638134898536e-11,1.188180451772467e-11,5.420737901670038e-12,7.503706032772116e-12,1.915123990068296e-12,0,Subject13
2.904067589060032e-11,7.930785563677388e-12,5.261702597422774e-12,1.463209499966372e-11,4.427493555156899e-12,2.410476637578263e-11,7.899275203540116e-12,9.528100069148764e-12,1.270778467056133e-11,4.156514598867886e-12,1.813296572592491e-11,4.245720010564605e-12,6.172738247285993e-12,1.062593140963048e-11,5.958583883751106e-12,3.088672517171723e-11,8.568089782825084e-12,1.125337022027605e-11,1.377407356081508e-11,4.104251283554326e-12,3.893291379965908e-11,3.88107170307434e-12,4.487920250462351e-12,8.853457545059269e-12,2.228006899601642e-12,4.364168400650237e-11,1.687077638307269e-11,6.27848750208927e-12,1.12084736309363e-11,3.726120292533139e-12,2.837237323855924e-11,5.618558899521677e-12,3.911421363235375e-12,7.328724699938271e-12,2.421436059622706e-12,1.886269757494302e-11,7.37500334726026e-12,4.73119368812676e-12,1.651089644097874e-11,3.757060380767374e-12,1.45311099500922e-11,6.258249940904979e-12,5.261690802371646e-12,1.000364358906886e-11,2.250441291507389e-12,4.313400312968909e-11,9.613020334254042e-12,5.911033743329453e-12,1.509251779401049e-11,2.652244239936026e-12,6.407864892882874e-12,3.366660957814147e-12,1.910578646358585e-12,5.588258368074886e-12,1.54767800738915e-12,1.631750174294913e-11,3.341123903753648e-12,2.542846711630247e-12,1.231671963466729e-11,2.310585778186728e-12,1.528442600933074e-11,7.564890914026028e-12,3.673238029416483e-12,1.00979417275141e-11,2.812071742842295e-12,2.651128895682048e-11,5.763886829369597e-12,4.473950904326513e-12,1.279491614082121e-11,2.295478461467158e-12,5.436120603174295e-12,5.290093018982201e-12,3.553817022674854e-12,9.090997779464663e-12,1.068059934679258e-12,1.394296938313352e-11,9.179310195126242e-12,4.800059572845002e-12,8.732203089453385e-12,1.449510896305333e-12,2.65073797961854e-11,9.72354887698968e-12,1.270159387257431e-11,1.705536635042616e-11,4.463900150528968e-12,2.550747926896221e-11,6.966730553045772e-12,6.765331657204352e-12,1.280700633918612e-11,2.114061576401742e-12,1.604938846039632e-11,8.628242441263475e-12,4.694475352076931e-12,1.170955876637606e-11,1.689462812375044e-12,0,Subject13
1.93609657780023e-11,5.028780241676622e-12,6.848763721596148e-12,1.559897839007341e-11,4.056184112620056e-12,8.532212113737117e-12,4.989411324461852e-12,8.583133173672746e-12,1.458419290134216e-11,2.943547970219748e-12,1.266825289454265e-11,4.450958856668472e-12,6.0621346036305e-12,1.114285210945801e-11,4.742237958971694e-12,1.614734194406772e-11,7.145834009873318e-12,1.170329510578057e-11,1.930752378479468e-11,2.576149998030332e-12,2.966166861899711e-11,8.212296340492547e-12,4.587005661187309e-12,5.784688249462882e-12,1.986145627417612e-12,4.674622675359056e-11,1.361853715375976e-11,6.488133338771618e-12,1.024335058898122e-11,3.60552501523065e-12,1.794499629812457e-11,6.058745801679181e-12,2.574973378953567e-12,6.937174010868744e-12,2.473084744547014e-12,3.125503517292666e-11,6.577034217256877e-12,5.046981267460744e-12,1.754742796748579e-11,3.617980110196644e-12,2.059128154585499e-11,8.340129003434496e-12,6.330287297558633e-12,8.975769215401394e-12,2.284749403044436e-12,3.454597223760293e-11,1.510315996715406e-11,8.681778683768211e-12,1.55251447935261e-11,1.988033099939632e-12,1.215407222959973e-11,2.585746120476661e-12,1.247295717445605e-12,3.349403267743981e-12,1.081920302312805e-12,1.202124471820057e-11,5.086183473020204e-12,3.005417981818829e-12,1.03301007579524e-11,1.494067461856383e-12,1.200746511732825e-11,8.499242012446065e-12,4.736826439177221e-12,7.179230577457667e-12,1.956620894699277e-12,1.80760392208128e-11,7.272639587041676e-12,4.649043543179191e-12,1.237783785275087e-11,2.188320550701124e-12,8.192204250384753e-12,4.513572859734111e-12,4.403516063714371e-12,5.295733261561519e-12,1.095973913966856e-12,1.510859636194747e-11,6.912967103045717e-12,5.455338113680373e-12,7.59447857786067e-12,1.224292461383349e-12,1.664473952960704e-11,8.848432715781285e-12,1.291788654716864e-11,2.012095251194546e-11,3.764590377140308e-12,2.581681308173023e-11,1.030851904356736e-11,7.997406579893708e-12,1.385094934383004e-11,1.983682959477648e-12,1.724645243889854e-11,8.375579925163266e-12,4.544084596329868e-12,9.637509787386701e-12,1.674494463828194e-12,0,Subject13
